i,H,M,γu,γd,energy,error_r,error_a
7,0.1,9,1.0,1.0,306.7930780414857,0.0692532161048606,22.827269135614927
7,0.1,11,1.0,1.0,311.6247145237104,0.05459502972891854,17.99563265339026
7,0.1,13,1.0,1.0,315.1581078281116,0.04387544480443944,14.462239348989044
7,0.1,15,1.0,1.0,317.82875855323124,0.0357732425344906,11.791588623869416
7,0.1,17,1.0,1.0,319.8973645649355,0.029497519480923034,9.72298261216514
7,0.1,19,1.0,1.0,321.53033986009297,0.024543409975419494,8.09000731700769
7,0.1,21,1.0,1.0,322.8391393964619,0.020572782714154733,6.781207780638738
7,0.1,23,1.0,1.0,323.9012278229839,0.017350625964373294,5.719119354116742
7,0.1,25,1.0,1.0,324.77206032423305,0.014708700158800214,4.848286852867602
7,0.1,27,1.0,1.0,325.4923120818023,0.012523605204142344,4.128035095298344
7,0.1,29,1.0,1.0,326.09243447141745,0.010702957920821878,3.5279127056832067
8,10.0,1,0.6,0.6,-0.9023644922272802,2.2863899196524985e-6,2.063161796073132e-6
8,10.0,3,0.6,0.6,-0.9023665553875464,1.6954167004492085e-12,1.5298873279334657e-12
8,10.0,5,0.6,0.6,-0.9023665553891904,1.2647956226863473e-13,1.141309269314661e-13
8,10.0,7,0.6,0.6,-0.9023665553892042,1.4173585188080466e-13,1.2789769243681803e-13
8,10.0,9,0.6,0.6,-0.902366555389233,1.7372484622890294e-13,1.567634910770721e-13
8,10.0,11,0.6,0.6,-0.9023665553891957,1.3238522276366824e-13,1.1945999744966684e-13
8,10.0,13,0.6,0.6,-0.902366555389194,1.3041666926532374e-13,1.176836406102666e-13
8,10.0,15,0.6,0.6,-0.9023665553892082,1.461650972520798e-13,1.318944953254686e-13
8,10.0,17,0.6,0.6,-0.9023665553892029,1.4025943675704628e-13,1.2656542480726785e-13
8,10.0,19,0.6,0.6,-0.9023665553892499,1.9242610446317577e-13,1.7363888105137448e-13
8,10.0,21,0.6,0.6,-0.9023665553892424,1.8405975209521162e-13,1.6608936448392342e-13
8,10.0,23,0.6,0.6,-0.9023665553892357,1.766776764764197e-13,1.5942802633617248e-13
8,10.0,25,0.6,0.6,-0.9023665553892344,1.752012613526613e-13,1.580957587066223e-13
8,10.0,27,0.6,0.6,-0.902366555389206,1.4370440537914916e-13,1.2967404927621828e-13
8,10.0,29,0.6,0.6,-0.9023665553891722,1.063018889106035e-13,9.592326932761353e-14
8,10.0,1,0.95,0.95,-0.8420702336241241,6.025845339792907e-6,5.074215569500495e-6
8,10.0,3,0.95,0.95,-0.8420753078044498,4.185351065872846e-11,3.524380787212067e-11
8,10.0,5,0.95,0.95,-0.8420753078146199,2.9776102735597235e-11,2.5073720877344385e-11
8,10.0,7,0.95,0.95,-0.842075307814464,2.9961211254047045e-11,2.5229596190001757e-11
8,10.0,9,0.95,0.95,-0.842075307814218,3.0253376835873805e-11,2.5475621612258692e-11
8,10.0,11,0.95,0.95,-0.8420753078139334,3.059142401629069e-11,2.5760282795772582e-11
8,10.0,13,0.95,0.95,-0.8420753078146492,2.9741296005632315e-11,2.504441098949428e-11
8,10.0,15,0.95,0.95,-0.8420753078146856,2.969805128052438e-11,2.5007995674286576e-11
8,10.0,17,0.95,0.95,-0.8420753078142309,3.02380829696771e-11,2.546274302517304e-11
8,10.0,19,0.95,0.95,-0.8420753078140413,3.0463271965056207e-11,2.5652369117779017e-11
8,10.0,21,0.95,0.95,-0.8420753078122365,3.260652273138106e-11,2.745714766660967e-11
8,10.0,23,0.95,0.95,-0.8420753078141439,3.0341448410178985e-11,2.5549784510303652e-11
8,10.0,25,0.95,0.95,-0.8420753078141843,3.029345731280311e-11,2.5509372392207297e-11
8,10.0,27,0.95,0.95,-0.8420753078136389,3.094107344002922e-11,2.6054713941903174e-11
8,10.0,29,0.95,0.95,-0.8420753078134386,3.117891942812285e-11,2.6254998175545552e-11
8,10.0,1,1.0,1.0,-0.833456768109389,6.727206988452014e-6,5.606873913599486e-6
8,10.0,3,1.0,1.0,-0.8334623749498244,4.0167511070223795e-11,3.347810917375682e-11
8,10.0,5,1.0,1.0,-0.8334623749620667,2.5479136867150818e-11,2.1235901925820144e-11
8,10.0,7,1.0,1.0,-0.8334623749622865,2.5215388717895508e-11,2.1016077766944363e-11
8,10.0,9,1.0,1.0,-0.833462374962366,2.5120013124528436e-11,2.0936585798381202e-11
8,10.0,11,1.0,1.0,-0.8334623749622447,2.526547422502682e-11,2.105782215267027e-11
8,10.0,13,1.0,1.0,-0.8334623749615666,2.6079097303638656e-11,2.1735946376111315e-11
8,10.0,15,1.0,1.0,-0.8334623749617078,2.5909659098662515e-11,2.1594726007378995e-11
8,10.0,17,1.0,1.0,-0.8334623749617398,2.5871295731498106e-11,2.156275158426979e-11
8,10.0,19,1.0,1.0,-0.833462374961984,2.557824223232554e-11,2.1318502518852256e-11
8,10.0,21,1.0,1.0,-0.8334623749615755,2.6068440812759654e-11,2.1727064591914313e-11
8,10.0,23,1.0,1.0,-0.8334623749626404,2.4790727556367262e-11,2.0662138666693863e-11
8,10.0,25,1.0,1.0,-0.8334623749634464,2.3823651009097794e-11,1.9856116750816e-11
8,10.0,27,1.0,1.0,-0.8334623749623731,2.5111487931825235e-11,2.09294803710236e-11
8,10.0,29,1.0,1.0,-0.8334623749628967,2.4483287794508045e-11,2.0405899192610377e-11
8,5.0,1,0.6,0.6,-0.8218825663696117,0.0010900108587869573,0.0008948854870922673
8,5.0,3,0.6,0.6,-0.8209883593118139,8.263574598236097e-7,6.78429294520555e-7
8,5.0,5,0.6,0.6,-0.8209876813437562,5.61807244189337e-10,4.612368265100031e-10
8,5.0,7,0.6,0.6,-0.8209876808829035,4.678963831800454e-13,3.8413716652030416e-13
8,5.0,9,0.6,0.6,-0.8209876808826122,1.1305242090708613e-13,9.281464485866309e-14
8,5.0,11,0.6,0.6,-0.8209876808825927,8.925191124243642e-14,7.327471962526033e-14
8,5.0,13,0.6,0.6,-0.8209876808825904,8.654730787145349e-14,7.105427357601002e-14
8,5.0,15,0.6,0.6,-0.820987680882598,9.574295933279543e-14,7.860379014346108e-14
8,5.0,17,0.6,0.6,-0.8209876808825927,8.925191124243642e-14,7.327471962526033e-14
8,5.0,19,0.6,0.6,-0.8209876808826131,1.141342622554793e-13,9.370282327836321e-14
8,5.0,21,0.6,0.6,-0.8209876808826184,1.206253103458383e-13,9.903189379656396e-14
8,5.0,23,0.6,0.6,-0.82098768088261,1.1034781753610321e-13,9.059419880941277e-14
8,5.0,25,0.6,0.6,-0.8209876808826118,1.1251150023288954e-13,9.237055564881302e-14
8,5.0,27,0.6,0.6,-0.8209876808825944,9.141559393922275e-14,7.505107646466058e-14
8,5.0,29,0.6,0.6,-0.8209876808825842,7.897441843270132e-14,6.483702463810914e-14
8,5.0,1,0.95,0.95,-0.5933481253959347,0.004059290813620839,0.0023988350257155844
8,5.0,3,0.95,0.95,-0.5909538092037914,7.64673660812621e-6,4.51883357222016e-6
8,5.0,5,0.95,0.95,-0.5909492980555817,1.3005113456944904e-8,7.685362568565779e-9
8,5.0,7,0.95,0.95,-0.5909492903735036,5.5579790847932025e-12,3.284483796051063e-12
8,5.0,9,0.95,0.95,-0.590949290360451,1.652965223757589e-11,9.768186259861977e-12
8,5.0,11,0.95,0.95,-0.5909492903602778,1.682273117795844e-11,9.941381051703502e-12
8,5.0,13,0.95,0.95,-0.5909492903604856,1.647103644949938e-11,9.733547301493672e-12
8,5.0,15,0.95,0.95,-0.5909492903603759,1.665665311174166e-11,9.843237336326638e-12
8,5.0,17,0.95,0.95,-0.5909492903601956,1.6961755803524524e-11,1.0023537555525763e-11
8,5.0,19,0.95,0.95,-0.590949290360169,1.7006844871275684e-11,1.0050182908116767e-11
8,5.0,21,0.95,0.95,-0.5909492903593772,1.8346741667947707e-11,1.0841993969279429e-11
8,5.0,23,0.95,0.95,-0.5909492903602711,1.6834003444896232e-11,9.948042389851253e-12
8,5.0,25,0.95,0.95,-0.5909492903603226,1.6746831247243984e-11,9.896528041508645e-12
8,5.0,27,0.95,0.95,-0.59094929036005,1.7208242707230875e-11,1.0169198816356584e-11
8,5.0,29,0.95,0.95,-0.5909492903600229,1.7254083259444556e-11,1.0196288258157438e-11
8,5.0,1,1.0,1.0,-0.5607003481139787,0.0048076048767618975,0.0026827282306700617
8,5.0,3,1.0,1.0,-0.5580232128355882,1.002289547900172e-5,5.5929522795317155e-6
8,5.0,5,1.0,1.0,-0.5580176304329236,1.8905523022003614e-8,1.0549614959387554e-8
8,5.0,7,1.0,1.0,-0.5580176199007938,3.1334359053183596e-11,1.7485124459426515e-11
8,5.0,9,1.0,1.0,-0.5580176198811926,3.792147433226319e-12,2.1160850849355484e-12
8,5.0,11,1.0,1.0,-0.5580176198810789,3.995880852514028e-12,2.2297719226571644e-12
8,5.0,13,1.0,1.0,-0.5580176198807232,4.633343621457214e-12,2.5854873797470646e-12
8,5.0,15,1.0,1.0,-0.5580176198808271,4.447118542889542e-12,2.48157050464215e-12
8,5.0,17,1.0,1.0,-0.5580176198809559,4.216326778852683e-12,2.3527846337856317e-12
8,5.0,19,1.0,1.0,-0.5580176198809896,4.1558434200016446e-12,2.319033853837027e-12
8,5.0,21,1.0,1.0,-0.5580176198809235,4.274422636696444e-12,2.3852031461046863e-12
8,5.0,23,1.0,1.0,-0.5580176198813955,3.4284514464509925e-12,1.9131363160340698e-12
8,5.0,25,1.0,1.0,-0.5580176198816522,2.9684595857154602e-12,1.6564527527407336e-12
8,5.0,27,1.0,1.0,-0.5580176198814302,3.3663764202617685e-12,1.878497357665765e-12
8,5.0,29,1.0,1.0,-0.5580176198807112,4.654831130522715e-12,2.5974777884130162e-12
8,1.0,1,0.6,0.6,3.138786318745212,0.1519922629753464,0.5625788713390856
8,1.0,3,0.6,0.6,3.66554223564557,0.009678308569685276,0.03582295443872763
8,1.0,5,0.6,0.6,3.698237157435321,0.000845102411768619,0.003128032648976653
8,1.0,7,0.6,0.6,3.7010630427160627,8.163133133807085e-5,0.0003021473682349729
8,1.0,9,0.6,0.6,3.7013349929493913,8.158377613554448e-6,3.0197134906373435e-5
8,1.0,11,0.6,0.6,3.701362132965113,8.259436795532675e-7,3.057119184468604e-6
8,1.0,13,0.6,0.6,3.701364878838165,8.408954990464974e-8,3.1124613286692693e-7
8,1.0,15,0.6,0.6,3.7013651583076546,8.585114265337533e-9,3.1776643094616475e-8
8,1.0,17,0.6,0.6,3.7013651868350443,8.778526689448973e-10,3.249253310855238e-9
8,1.0,19,0.6,0.6,3.701365189751662,8.986838090331931e-11,3.3263569676478255e-10
8,1.0,21,0.6,0.6,3.701365190050096,9.24024751414049e-12,3.420153049660257e-11
8,1.0,23,0.6,0.6,3.701365190080673,9.79275468550473e-13,3.624656130796211e-12
8,1.0,25,0.6,0.6,3.701365190083803,1.3365754373501922e-13,4.947153797729698e-13
8,1.0,27,0.6,0.6,3.7013651900840636,6.322937661432237e-14,2.34035013590983e-13
8,1.0,29,0.6,0.6,3.70136519008411,5.075147306993998e-14,1.8784973576657649e-13
8,1.0,1,0.95,0.95,5.718145578953639,0.23723732949008636,1.7784792560438678
8,1.0,3,0.95,0.95,7.195097704237804,0.0402217180926599,0.3015271307597027
8,1.0,5,0.95,0.95,7.429120854770465,0.00900458295737346,0.06750398022704118
8,1.0,7,0.95,0.95,7.480150843899262,0.002197521079264499,0.016473991098244767
8,1.0,9,0.95,0.95,7.492485384295492,0.0005521752512797435,0.004139450702014713
8,1.0,11,0.95,0.95,7.495572963100634,0.00014031273006510824,0.0010518718968723917
8,1.0,13,0.95,0.95,7.496356205638186,3.5833373715901155e-5,0.00026862935932037146
8,1.0,15,0.95,0.95,7.496556059231237,9.174230774968094e-6,6.877576626962423e-5
8,1.0,17,0.95,0.95,7.496607202581627,2.352047256928258e-6,1.763241587937614e-5
8,1.0,19,0.95,0.95,7.496620310953149,6.034774925218016e-7,4.52404435780096e-6
8,1.0,21,0.95,0.95,7.496623673709579,1.5490810234126526e-7,1.1612879271538645e-6
8,1.0,23,0.95,0.95,7.496624536821675,3.977467702387745e-8,2.981758315812044e-7
8,1.0,25,0.95,0.95,7.49662475842218,1.0214640349437958e-8,7.657532652416421e-8
8,1.0,27,0.95,0.95,7.496624815327712,2.623820067679544e-9,1.9669794681931307e-8
8,1.0,29,0.95,0.95,7.496624829942381,6.743201532136195e-10,5.055125207320543e-9
8,1.0,1,1.0,1.0,6.086625473269137,0.25199552605142356,2.0505256872566466
8,1.0,3,1.0,1.0,7.747894833430856,0.047836929585780945,0.38925632709492763
8,1.0,5,1.0,1.0,8.040220070084981,0.011912165391620882,0.09693109044080295
8,1.0,7,1.0,1.0,8.110904426170206,0.00322554341658337,0.026246734355577672
8,1.0,9,1.0,1.0,8.129839787811171,0.0008985174995987353,0.007311372714612574
8,1.0,11,1.0,1.0,8.135092087817059,0.000253045896297722,0.002059072708725296
8,1.0,13,1.0,1.0,8.136568434106715,7.161307533469521e-5,0.0005827264190685355
8,1.0,15,1.0,1.0,8.136985840216676,2.0316730738650135e-5,0.0001653203091080968
8,1.0,17,1.0,1.0,8.137104195962893,5.771622274750843e-6,4.696456289110529e-5
8,1.0,19,1.0,1.0,8.137137808541357,1.640867198253243e-6,1.3351984426535068e-5
8,1.0,21,1.0,1.0,8.137147362895107,4.6670273202063804e-7,3.7976306774822888e-6
8,1.0,23,1.0,1.0,8.137150080121254,1.3277429765910663e-7,1.0804045302847953e-6
8,1.0,25,1.0,1.0,8.13715085312679,3.777722538353382e-8,3.0739899337106635e-7
8,1.0,27,1.0,1.0,8.137151073074005,1.0747223128388096e-8,8.745177915159275e-8
8,1.0,29,1.0,1.0,8.137151135663029,3.0554619079265305e-9,2.4862755410026693e-8
8,0.5,1,0.6,0.6,8.843373466137304,0.1958920749232349,2.154370978792848
8,0.5,3,0.6,0.6,10.758441693586686,0.02175925732242143,0.239302751343466
8,0.5,5,0.6,0.6,10.963453474340936,0.0031180003100566927,0.034290970589216485
8,0.5,7,0.6,0.6,10.99217414027505,0.0005064951893539878,0.0055703046551016655
8,0.5,9,0.6,0.6,10.9967743103432,8.821214129949755e-5,0.0009701345869519429
8,0.5,11,0.6,0.6,10.99756869979205,1.598010746502012e-5,0.0001757451381028119
8,0.5,13,0.6,0.6,10.997711883976262,2.9606938089465863e-6,3.2560953890481414e-5
8,0.5,15,0.6,0.6,10.997738332937068,5.557496916477123e-7,6.1119930840902725e-6
8,0.5,17,0.6,0.6,10.99774328868531,1.0513472538691499e-7,1.1562448420932014e-6
8,0.5,19,0.6,0.6,10.99774422514516,1.998455165824004e-8,2.1978499198382906e-7
8,0.5,21,0.6,0.6,10.997744403024663,3.8103712144411225e-9,4.190548885674161e-8
8,0.5,23,0.6,0.6,10.997744436924286,7.27955285040042e-10,8.005866192206668e-9
8,0.5,25,0.6,0.6,10.997744443398904,1.3923291497997445e-10,1.5312480172724463e-9
8,0.5,27,0.6,0.6,10.997744444637359,2.6623035895295713e-11,2.927933451246645e-10
8,0.5,29,0.6,0.6,10.99774444487446,5.063978337353552e-12,5.569233962887665e-11
8,0.5,1,0.95,0.95,14.73095692685844,0.3487692449329397,7.889223112613934
8,0.5,3,0.95,0.95,20.214442891838637,0.10635358089262369,2.4057371476337366
8,0.5,5,0.95,0.95,21.707566590114258,0.040345101045420446,0.9126134493581155
8,0.5,7,0.95,0.95,22.235940953136996,0.016986561807416083,0.38423908633537707
8,0.5,9,0.95,0.95,22.44904809492202,0.007565454574266295,0.1711319445503534
8,0.5,11,0.95,0.95,22.5415434872201,0.0034763893176381565,0.07863655225227362
8,0.5,13,0.95,0.95,22.583399690364907,0.0016259971867281684,0.03678034910746675
8,0.5,15,0.95,0.95,22.602798468494782,0.0007684099307459043,0.017381570977590854
8,0.5,17,0.95,0.95,22.611914822152208,0.00036539131455816447,0.008265217320165164
8,0.5,19,0.95,0.95,22.616234601460604,0.00017442115866823896,0.0039454380117689425
8,0.5,21,0.95,0.95,22.618291965300255,8.346857402653888e-5,0.001888074172118337
8,0.5,23,0.95,0.95,22.61927499778918,4.0010366036608506e-5,0.000905041683193275
8,0.5,25,0.95,0.95,22.61974570866934,1.9201032099527935e-5,0.00043433080303501015
8,0.5,27,0.95,0.95,22.619971431753825,9.22219532223507e-6,0.0002086077185481372
8,0.5,29,0.95,0.95,22.620079785781343,4.432046555583236e-6,0.00010025369103061621
8,0.5,1,1.0,1.0,15.57204027839002,0.3773389223263072,9.436814195970733
8,0.5,3,1.0,1.0,21.75596082707305,0.13006967794636862,3.252893647287703
8,0.5,5,1.0,1.0,23.625022623735603,0.05533367600038872,1.3838318506251497
8,0.5,7,1.0,1.0,24.358552769415432,0.026002858532045692,0.6503017049453206
8,0.5,9,1.0,1.0,24.686540871028996,0.012887979481914912,0.3223136033317573
8,0.5,11,1.0,1.0,24.844326020363567,0.006578808084387116,0.1645284539971854
8,0.5,13,1.0,1.0,24.923454702162456,0.003414781444142094,0.08539977219829709
8,0.5,15,1.0,1.0,24.964093752934883,0.0017897949492952298,0.04476072142587029
8,0.5,17,1.0,1.0,24.985256255775646,0.0009435945420571018,0.023598218585107134
8,0.5,19,1.0,1.0,24.996367787689284,0.0004992906286159749,0.012486686671469016
8,0.5,21,1.0,1.0,25.002231657900467,0.00026481886513738285,0.006622816460286174
8,0.5,23,1.0,1.0,25.005336209016182,0.00014068078760575946,0.0035182653445708922
8,0.5,25,1.0,1.0,25.006983389004425,7.481691567464591e-5,0.0018710853563277396
8,0.5,27,1.0,1.0,25.007858609745178,3.982048104587046e-5,0.0009958646155752149
8,0.5,29,1.0,1.0,25.008324132414693,2.1206167063908727e-5,0.0005303419460602754
8,0.1,1,0.6,0.6,54.61473738075979,0.24470789804658266,17.694687329904212
8,0.1,3,0.6,0.6,69.03417456104532,0.04529492749699141,3.275250149618685
8,0.1,5,0.6,0.6,71.55213245355063,0.010472939871165838,0.7572922571133773
8,0.1,7,0.6,0.6,72.11825673251049,0.002643749122862578,0.1911679781535156
8,0.1,9,0.6,0.6,72.25882277285565,0.0006997972672418394,0.050601937808352204
8,0.1,11,0.6,0.6,72.29561498405268,0.0001909810051260318,0.013809726611327733
8,0.1,13,0.6,0.6,72.30557227521493,5.3277086140445395e-5,0.003852435449076097
8,0.1,15,0.6,0.6,72.30833166871764,1.5116175391183152e-5,0.00109304194636195
8,0.1,17,0.6,0.6,72.30911031220312,4.347959649034673e-6,0.00031439846088687773
8,0.1,19,0.6,0.6,72.30933323961114,1.2649948915373778e-6,9.14710528689966e-5
8,0.1,21,0.6,0.6,72.30939783747486,3.7164158406647624e-7,2.6873189142406773e-5
8,0.1,23,0.6,0.6,72.30941674866867,1.1011006336549555e-7,7.961995336813743e-6
8,0.1,25,0.6,0.6,72.30942233417328,3.28655736978046e-8,2.376490726874181e-6
8,0.1,27,0.6,0.6,72.30942399668844,9.873893611038894e-9,7.139755666685232e-7
8,0.1,29,0.6,0.6,72.30942449491698,2.983663926088567e-9,2.157470220254254e-7
8,0.1,1,0.95,0.95,87.19099970433426,0.5165330839920523,93.15432862605543
8,0.1,3,0.95,0.95,129.33903500791692,0.28282569775819244,51.00629332247277
8,0.1,5,0.95,0.95,148.10028894421242,0.1787960890625616,32.24503938617727
8,0.1,7,0.95,0.95,158.741946986912,0.11978897121138973,21.60338134347768
8,0.1,9,0.95,0.95,165.38741983540353,0.0829403713057846,14.957908494986157
8,0.1,11,0.95,0.95,169.7567030569228,0.05871305551130614,10.588625273466903
8,0.1,13,0.95,0.95,172.7252318445872,0.04225280774582971,7.620096485802492
8,0.1,15,0.95,0.95,174.78971606513758,0.030805412686234476,5.555612265252108
8,0.1,17,0.95,0.95,176.25136151532914,0.02270070898404684,4.093966815060554
8,0.1,19,0.95,0.95,177.30116901267547,0.01687961282887998,3.044159317714218
8,0.1,21,0.95,0.95,178.06423466088708,0.012648476623268465,2.28109366950261
8,0.1,23,0.95,0.95,178.62454125177752,0.009541622699866793,1.720787078612176
8,0.1,25,0.95,0.95,179.0395955238914,0.007240180927260933,1.3057328064982983
8,0.1,27,0.95,0.95,179.34942373420557,0.005522209005379045,0.9959045961841184
8,0.1,29,0.95,0.95,179.58227469272765,0.004231069608102839,0.7630536376620398
8,0.1,1,1.0,1.0,91.84475146484493,0.5921043038679221,133.32249676987365
8,0.1,3,1.0,1.0,139.49580876560194,0.38047913335873396,85.67143946911665
8,0.1,5,1.0,1.0,163.04473692026676,0.2758949705229517,62.12251131445183
8,0.1,7,1.0,1.0,177.8560345485007,0.21011587634139306,47.31121368621788
8,0.1,9,1.0,1.0,188.1084552604201,0.1645834075107926,37.058792974298484
8,0.1,11,1.0,1.0,195.5792047444549,0.13140473902057262,29.588043490263686
8,0.1,13,1.0,1.0,201.20414495178454,0.10642357390251735,23.963103282934043
8,0.1,15,1.0,1.0,205.53919002900793,0.08717101780828267,19.62805820571066
8,0.1,17,1.0,1.0,208.94028468940394,0.0720662692844181,16.226963545314646
8,0.1,19,1.0,1.0,211.64719388229753,0.06004449784956068,13.520054352421056
8,0.1,21,1.0,1.0,213.82745238355977,0.05036165756814683,11.339795851158812
8,0.1,23,1.0,1.0,215.6014371067679,0.04248313732545647,9.565811127950695
8,0.1,25,1.0,1.0,217.05757970036174,0.03601619950474845,8.109668534356842
8,0.1,27,1.0,1.0,218.2620392779895,0.030667022006375357,6.905208956729098
8,0.1,29,1.0,1.0,219.2650818004599,0.026212366498817558,5.902166434258675
9,10.0,1,0.6,0.6,0.4482923716607732,0.00017434628601472514,7.817173900015462e-5
9,10.0,3,0.6,0.6,0.4483705432987022,2.2541880356774247e-10,1.0107115144819545e-10
9,10.0,5,0.6,0.6,0.4483705433998315,1.2974912680311374e-13,5.81756864903582e-14
9,10.0,7,0.6,0.6,0.4483705433998324,1.3173002950239792e-13,5.906386491005833e-14
9,10.0,9,0.6,0.6,0.4483705433998071,7.527430257279881e-14,3.375077994860476e-14
9,10.0,11,0.6,0.6,0.4483705433998373,1.4262499434846091e-13,6.394884621840902e-14
9,10.0,13,0.6,0.6,0.4483705433997933,4.457031073389403e-14,1.9984014443252818e-14
9,10.0,15,0.6,0.6,0.4483705433998755,2.2780381041768063e-13,1.021405182655144e-13
9,10.0,17,0.6,0.6,0.4483705433997329,9.013107281743015e-14,4.04121180963557e-14
9,10.0,19,0.6,0.6,0.44837054339978444,2.4761283741052242e-14,1.1102230246251565e-14
9,10.0,21,0.6,0.6,0.448370543399792,4.1598956684967766e-14,1.865174681370263e-14
9,10.0,23,0.6,0.6,0.4483705433997667,1.4856770244631346e-14,6.661338147750939e-15
9,10.0,25,0.6,0.6,0.44837054339976623,1.5847221594273433e-14,7.105427357601002e-15
9,10.0,27,0.6,0.6,0.4483705433996543,2.6544096170408e-13,1.1901590823981678e-13
9,10.0,29,0.6,0.6,0.44837054339978577,2.773263778997851e-14,1.2434497875801753e-14
9,10.0,1,0.95,0.95,0.9247771848156585,0.00021205123143581658,0.000196141732939914
9,10.0,3,0.95,0.95,0.924973325910555,6.897965352968641e-10,6.380433958952381e-10
9,10.0,5,0.95,0.95,0.924973326546592,2.1691382794670956e-12,2.006395050102583e-12
9,10.0,7,0.95,0.95,0.9249733265468945,1.8421831735978856e-12,1.7039702981946903e-12
9,10.0,9,0.95,0.95,0.9249733265471516,1.5641993170659137e-12,1.446842645691504e-12
9,10.0,11,0.95,0.95,0.9249733265469176,1.8172174386416461e-12,1.680877659282487e-12
9,10.0,13,0.95,0.95,0.9249733265465587,2.2051465510385945e-12,2.0397017408413376e-12
9,10.0,15,0.95,0.95,0.9249733265461311,2.667492758016641e-12,2.467359649926948e-12
9,10.0,17,0.95,0.95,0.9249733265457278,3.103432899175588e-12,2.8705926524708048e-12
9,10.0,19,0.95,0.95,0.9249733265462923,2.493212723610586e-12,2.306155266751375e-12
9,10.0,21,0.95,0.95,0.9249733265459148,2.901306468087574e-12,2.6836310951239284e-12
9,10.0,23,0.95,0.95,0.9249733265479532,6.976002479118393e-13,6.45261621912141e-13
9,10.0,25,0.95,0.95,0.924973326546183,2.6113198543651025e-12,2.4154012123744906e-12
9,10.0,27,0.95,0.95,0.9249733265455315,3.315641646303622e-12,3.0668800832245324e-12
9,10.0,29,0.95,0.95,0.9249733265456066,3.234503007695844e-12,2.991829006759872e-12
9,10.0,1,1.0,1.0,0.9928464438377858,0.00021887660370661954,0.0002173584323048594
9,10.0,3,1.0,1.0,0.993063801464316,8.114026071094524e-10,8.057745581879772e-10
9,10.0,5,1.0,1.0,0.9930638022453349,2.49286631397715e-11,2.475575300309174e-11
9,10.0,7,1.0,1.0,0.9930638022456697,2.4591481114345226e-11,2.4420909738864793e-11
9,10.0,9,1.0,1.0,0.9930638022454765,2.4786009205937305e-11,2.461408854514957e-11
9,10.0,11,1.0,1.0,0.9930638022454317,2.483117549846788e-11,2.4658941555344427e-11
9,10.0,13,1.0,1.0,0.9930638022444,2.5870000226671114e-11,2.5690560789826122e-11
9,10.0,15,1.0,1.0,0.9930638022452634,2.5000660893211327e-11,2.48272513658776e-11
9,10.0,17,1.0,1.0,0.9930638022454552,2.4807474374664707e-11,2.4635404827222374e-11
9,10.0,19,1.0,1.0,0.993063802245334,2.4929557521801807e-11,2.475664118151144e-11
9,10.0,21,1.0,1.0,0.993063802245957,2.430214852754045e-11,2.4133584020091803e-11
9,10.0,23,1.0,1.0,0.9930638022461138,2.4144290099191012e-11,2.397682052901473e-11
9,10.0,25,1.0,1.0,0.9930638022467275,2.3526272116247894e-11,2.3363089241001944e-11
9,10.0,27,1.0,1.0,0.9930638022448357,2.5431305840804833e-11,2.525490927496321e-11
9,10.0,29,1.0,1.0,0.9930638022453007,2.4963096847938375e-11,2.4789947872250195e-11
9,5.0,1,0.6,0.6,1.037111000005111,0.004318247888169084,0.004497925543046399
9,5.0,3,0.6,0.6,1.0416058004109972,3.0002979846972705e-6,3.125137160164826e-6
9,5.0,5,0.6,0.6,1.0416089234403576,2.023599895169989e-9,2.1077997125473757e-9
9,5.0,7,0.6,0.6,1.0416089255473335,7.908779044288053e-13,8.237854842718662e-13
9,5.0,9,0.6,0.6,1.041608925548669,4.911543643676462e-13,5.115907697472721e-13
9,5.0,11,0.6,0.6,1.041608925548751,5.700289801732144e-13,5.937472735695337e-13
9,5.0,13,0.6,0.6,1.0416089255487346,5.542540570121007e-13,5.773159728050814e-13
9,5.0,15,0.6,0.6,1.0416089255487355,5.551067555613501e-13,5.782041512247815e-13
9,5.0,17,0.6,0.6,1.0416089255487346,5.542540570121007e-13,5.773159728050814e-13
9,5.0,19,0.6,0.6,1.0416089255488625,6.770426481040123e-13,7.052136652418994e-13
9,5.0,21,0.6,0.6,1.041608925548732,5.516959613643526e-13,5.74651437545981e-13
9,5.0,23,0.6,0.6,1.04160892554872,5.401845309494859e-13,5.626610288800293e-13
9,5.0,25,0.6,0.6,1.041608925548982,7.917306029780547e-13,8.246736626915663e-13
9,5.0,27,0.6,0.6,1.0416089255487275,5.474324686181057e-13,5.702105454474804e-13
9,5.0,29,0.6,0.6,1.041608925548466,2.9631274586416156e-13,3.086420008457935e-13
9,5.0,1,0.95,0.95,2.1927579359706773,0.00521383662509674,0.011492602186734313
9,5.0,3,0.95,0.95,2.2042305400568165,9.072517052335745e-6,1.999810059505336e-5
9,5.0,5,0.95,0.95,2.2042505043344782,1.534441423852326e-8,3.382293334297515e-8
9,5.0,7,0.95,0.95,2.2042505380977846,2.7050904149031937e-11,5.962697002814821e-11
9,5.0,9,0.95,0.95,2.204250538154736,1.213853617376571e-12,2.6756374893466273e-12
9,5.0,11,0.95,0.95,2.2042505381547812,1.193303730410196e-12,2.630340389941921e-12
9,5.0,13,0.95,0.95,2.204250538154656,1.2501181237878212e-12,2.7555735471196385e-12
9,5.0,15,0.95,0.95,2.20425053815422,1.4479611532091975e-12,3.1916691511924e-12
