i,H,M,γu,γd,energy,error_r,error_a
1,10.0,21,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,23,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,25,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,27,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,10.0,29,0.5,0.5,-0.0034904116919251965,1.5903897915445848e-14,5.551115123125783e-17
1,5.0,1,0.6,0.6,-0.00513640341589415,0.028309618585033926,0.00014140645869180346
1,5.0,3,0.6,0.6,-0.004995096413134975,1.9911109752526027e-5,9.945593262838948e-8
1,5.0,5,0.6,0.6,-0.004994997024280093,1.3428986385792779e-8,6.707774613534667e-11
1,5.0,7,0.6,0.6,-0.004994996957247519,9.043488855243788e-12,4.5172199314436057e-14
1,5.0,9,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,11,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,13,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,15,0.6,0.6,-0.004994996957202416,1.3891687949683238e-14,6.938893903907228e-17
1,5.0,17,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,19,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,21,0.6,0.6,-0.004994996957202402,1.1113350359746592e-14,5.551115123125783e-17
1,5.0,23,0.6,0.6,-0.0049949969572023745,5.556675179873296e-15,2.7755575615628914e-17
1,5.0,25,0.6,0.6,-0.004994996957202388,8.335012769809944e-15,4.163336342344337e-17
1,5.0,27,0.6,0.6,-0.0049949969572023745,5.556675179873296e-15,2.7755575615628914e-17
1,5.0,29,0.6,0.6,-0.0049949969572023745,5.556675179873296e-15,2.7755575615628914e-17
1,5.0,1,0.6,-0.6,-0.0182401116622172,0.007383566078034653,0.00013567886358337167
1,5.0,3,0.6,-0.6,-0.018375886194232263,5.206221280993946e-6,9.566843169050987e-8
1,5.0,5,0.6,-0.6,-0.018375790461266084,3.51192993701626e-9,6.453448886389879e-11
1,5.0,7,0.6,-0.6,-0.018375790525843955,2.36082168145732e-12,4.338196468722799e-14
1,5.0,9,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,11,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,13,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,15,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,17,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,19,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,21,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,23,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,25,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,27,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,29,0.6,-0.6,-0.018375790525800545,1.5104425345216376e-15,2.7755575615628914e-17
1,5.0,1,-0.6,-0.6,-0.02366873561847549,0.0056544400959809915,0.00013308094944572413
1,5.0,3,-0.6,-0.6,-0.023535748615488447,3.9916654116065224e-6,9.394645868188167e-8
1,5.0,5,-0.6,-0.6,-0.02353565473240779,2.692851588007715e-9,6.337802505029799e-11
1,5.0,7,-0.6,-0.6,-0.02353565466907237,1.8102240693586249e-12,4.260480856999038e-14
