i,H,rr,energy,error_r,error_a
2,0.1,9.000000000000002,-0.020926719888409304,2.08514447307052e-12,4.3635234314720606e-14
2,0.1,10.000000000000002,-0.020926719888414207,2.319406152361976e-12,4.853756285783106e-14
3,10.0,0.0,-0.005598984330662738,0.03310489666219224,0.00019170000658806294
3,10.0,2.0,-0.00579068379246189,9.408022943459642e-8,5.447889110318793e-10
3,10.0,2.0,-0.005790683792459545,9.408063445514373e-8,5.447912563780188e-10
3,10.0,4.0,-0.0057906843372783024,4.749255359938159e-12,2.750143862639831e-14
3,10.0,4.0,-0.005790684337278039,4.703720505507869e-12,2.7237760658049837e-14
3,10.0,6.0,-0.005790684337288958,6.5893727503201025e-12,3.815697757758585e-14
3,10.0,6.0,-0.005790684337289138,6.620528177035564e-12,3.8337388819087437e-14
3,10.0,8.0,-0.00579068433729965,8.435781140327282e-12,4.88489457217689e-14
3,10.0,8.0,-0.005790684337299719,8.447763996756307e-12,4.891833466080797e-14
3,10.0,10.0,-0.005790684337310982,1.0392731380892208e-11,6.018102682858739e-14
3,10.0,10.0,-0.005790684337316672,1.1375325608072145e-11,6.587091982979132e-14
3,5.0,0.0,-0.013492199189289554,0.24009279733437533,0.00426286240502252
3,5.0,1.0,-0.01774950277217025,0.00031308379936025824,5.558822141822628e-6
3,5.0,2.0,-0.017755051346615213,5.771704483700185e-7,1.0247696861226396e-8
3,5.0,3.0,-0.01775506157521056,1.0758349334215946e-9,1.910151550821304e-11
3,5.0,4.0,-0.017755061594300188,6.694612234519607e-13,1.1886325257393082e-14
3,5.0,5.0,-0.017755061594340062,1.5763408317533473e-12,2.7988028561409806e-14
3,5.0,6.0,-0.017755061594348122,2.0302691510992038e-12,3.604755383079805e-14
3,5.0,7.0,-0.017755061594346522,1.940186949111068e-12,3.4448138785947435e-14
3,5.0,8.0,-0.017755061594355203,2.429092956430626e-12,4.312869505973538e-14
3,5.0,9.0,-0.01775506159436031,2.716730703342852e-12,4.82357209730111e-14
3,5.0,10.0,-0.01775506159436817,3.159325470160917e-12,5.6094018319186034e-14
3,1.0,0.0,0.1429467263163443,6.961464024555986,0.16692518625966185
3,1.0,1.0,-0.023910564582219396,0.002831514670193311,6.789536109814628e-5
3,1.0,2.0,-0.023978337856949573,5.091501633492544e-6,1.220863679700368e-7
3,1.0,3.0,-0.02397845971595718,9.481858455994774e-9,2.2736036317527741e-10
3,1.0,4.0,-0.023978459942915913,1.6749621076643952e-11,4.016301180520543e-13
3,1.0,5.0,-0.023978459943342984,1.061012865664295e-12,2.5441454498675853e-14
3,1.0,6.0,-0.023978459943348032,1.2715370330639333e-12,3.048949981376836e-14
3,1.0,7.0,-0.02397845994335233,1.450808128189811e-12,3.478814458723889e-14
3,1.0,8.0,-0.023978459943357577,1.6695796341061365e-12,4.0033948378592754e-14
3,1.0,9.0,-0.023978459943361966,1.8526126731168188e-12,4.4422798772814076e-14
3,1.0,10.0,-0.023978459943370254,2.1982774400705893e-12,5.271130754103126e-14
3,0.5,0.0,0.39388297735582123,17.264542964169852,0.4181002565147579
3,0.5,1.0,-0.0241238567519184,0.003857675604479656,9.342240701830373e-5
3,0.5,2.0,-0.024217112104667458,6.898143600331133e-6,1.6705426924765177e-7
3,0.5,3.0,-0.02421727884794362,1.284178471947826e-8,3.109930854505727e-10
3,0.5,4.0,-0.0242172791583774,2.3095330817586667e-11,5.593060736774902e-13
3,0.5,5.0,-0.024217279158963375,1.1012648673137896e-12,2.6669638719667432e-14
3,0.5,6.0,-0.02421727915896887,1.3281939098303817e-12,3.216524269156196e-14
3,0.5,7.0,-0.02421727915897414,1.5458108388598659e-12,3.74353326115795e-14
3,0.5,8.0,-0.024217279158977256,1.6744612682663682e-12,4.055089597443384e-14
3,0.5,9.0,-0.024217279158980635,1.8139997072885656e-12,4.393013730563666e-14
3,0.5,10.0,-0.024217279158986558,2.0585501337884535e-12,4.985248325262148e-14
3,0.1,0.0,2.40617558253085,100.04205188886426,2.4304700669103823
3,0.1,1.0000000000000002,-0.02417374493589893,0.004969829437301782,0.00012073944363346842
3,0.1,2.0,-0.024294269580796075,8.841461006801822e-6,2.1479873632199165e-7
3,0.1,3.0,-0.02429448397978808,1.645411819669369e-8,3.9974431750855466e-10
3,0.1,4.0,-0.024294484378806932,2.986129755903121e-11,7.254648271004527e-13
3,0.1,5.0,-0.02429448437955587,9.662389911306267e-13,2.3474278076918154e-14
3,0.1,6.0,-0.024294484379562234,1.2281488802428894e-12,2.983724378680108e-14
3,0.1,7.000000000000002,-0.02429448437956804,1.4670666798529305e-12,3.564162853741948e-14
3,0.1,8.000000000000002,-0.02429448437958258,2.0655750469573435e-12,5.0182080713057076e-14
3,0.1,9.000000000000002,-0.02429448437958757,2.2710757723840317e-12,5.5174614876918326e-14
3,0.1,10.000000000000002,-0.02429448437958499,2.1648266134420887e-12,5.259334634466484e-14
4,10.0,0.0,-0.010276071199436285,0.05051143398295438,0.0005466722934556606
4,10.0,2.0,-0.010822741446969469,1.8903917273075223e-7,2.045922476573425e-9
4,10.0,2.0,-0.010822741446969607,1.8903915990795198e-7,2.045922337795547e-9
4,10.0,4.0,-0.010822743492912993,1.9447379444823677e-12,2.10473999340266e-14
4,10.0,4.0,-0.01082274349291291,1.9370442643261693e-12,2.0964133207179714e-14
4,10.0,6.0,-0.010822743492932876,3.781924651781213e-12,4.0930800415672763e-14
4,10.0,6.0,-0.010822743492930725,3.5831712477460914e-12,3.877974330546152e-14
4,10.0,8.0,-0.010822743492943033,4.720393345834148e-12,5.108760636751697e-14
4,10.0,8.0,-0.010822743492943005,4.717828785782082e-12,5.105985079190134e-14
4,10.0,10.0,-0.01082274349295626,5.942566495646895e-12,6.431487287184012e-14
4,10.0,10.0,-0.01082274349295626,5.942566495646895e-12,6.431487287184012e-14
4,5.0,0.0,-0.01006155811405516,0.3959901713180921,0.006596379615222948
4,5.0,1.0,-0.016645812689312586,0.000727883616962449,1.2125039965522194e-5
4,5.0,2.0,-0.016657915020223988,1.3632572344107174e-6,2.270905411980162e-8
4,5.0,3.0,-0.016657937686880498,2.5451895917496694e-9,4.239760972857276e-11
4,5.0,4.0,-0.016657937729221202,3.4161412913631576e-12,5.690586890594318e-14
4,5.0,5.0,-0.01665793772930686,1.7259823729744231e-12,2.87513068908396e-14
4,5.0,6.0,-0.016657937729311473,2.002989318317247e-12,3.336567133693791e-14
4,5.0,7.0,-0.016657937729318877,2.4474500862582897e-12,4.076947113240692e-14
4,5.0,8.0,-0.016657937729326475,2.903574304529556e-12,4.8367559957185335e-14
4,5.0,9.0,-0.01665793772932411,2.761530141579326e-12,4.600139713595297e-14
4,5.0,10.0,-0.016657937729334625,3.3928143907027093e-12,5.6517290847324375e-14
4,1.0,0.0,0.17653664030726055,10.386707324177348,0.19534372933330857
4,1.0,1.0,-0.018691040428815697,0.006170470989508895,0.00011604859723234051
4,1.0,2.0,-0.018806874280430968,1.1418333627948159e-5,2.147456170699391e-7
4,1.0,3.0,-0.01880708862527123,2.1309879855364153e-8,4.007768075742213e-10
4,1.0,4.0,-0.018807089025320932,3.866126621199467e-11,7.271058755087267e-13
4,1.0,5.0,-0.018807089026071092,1.2258396269513612e-12,2.3054474995731766e-14
4,1.0,6.0,-0.01880708902607773,1.5787412381414221e-12,2.969152701481903e-14
4,1.0,7.0,-0.018807089026086778,2.0598533144528065e-12,3.8739844665514056e-14
4,1.0,8.0,-0.01880708902608474,1.9515662021848685e-12,3.6703279304717285e-14
4,1.0,9.0,-0.018807089026092284,2.352615916103944e-12,4.424585697826444e-14
4,1.0,10.0,-0.018807089026100225,2.774880311302088e-12,5.2187421051286265e-14
4,0.5,0.0,0.46197156476637,25.472702567925833,0.48084857941091663
