H,r,Lz,γu,γd,M,error_r
0.5,5.0,50.5,1.0,1.0,95,0.1511235533894351
0.5,5.0,50.5,1.0,1.0,100,0.799359559615082
1.0,0.0,1.0,1.0,1.0,0,1.011705085707644
1.0,0.0,1.0,1.0,1.0,5,10.998044329465818
1.0,0.0,1.0,1.0,1.0,10,22.00656849304349
1.0,0.0,1.0,1.0,1.0,15,33.0156806867275
1.0,0.0,1.0,1.0,1.0,20,44.024627869619586
1.0,0.0,1.0,1.0,1.0,25,55.03366549364399
1.0,0.0,1.0,1.0,1.0,30,66.04269555069028
1.0,0.0,1.0,1.0,1.0,35,77.05170003606631
1.0,0.0,1.0,1.0,1.0,40,88.06076530707406
1.0,0.0,1.0,1.0,1.0,45,99.06975115318016
1.0,0.0,1.0,1.0,1.0,50,110.07883589344755
1.0,0.0,1.0,1.0,1.0,55,121.08780980338564
1.0,0.0,1.0,1.0,1.0,60,132.09690689478185
1.0,0.0,1.0,1.0,1.0,65,143.10587250959136
1.0,0.0,1.0,1.0,1.0,70,154.11497813322777
1.0,0.0,1.0,1.0,1.0,75,165.1239376492911
1.0,0.0,1.0,1.0,1.0,80,176.13304951985236
1.0,0.0,1.0,1.0,1.0,85,187.14200436353934
1.0,0.0,1.0,1.0,1.0,90,198.1511210052661
1.0,0.0,1.0,1.0,1.0,95,209.16007215509248
1.0,0.0,1.0,1.0,1.0,100,220.1691925598379
1.0,0.25,3.5,1.0,1.0,0,1.0917699905829006
1.0,0.25,3.5,1.0,1.0,5,2.349546706971705
1.0,0.25,3.5,1.0,1.0,10,5.4928961500416476
1.0,0.25,3.5,1.0,1.0,15,8.665146772484803
1.0,0.25,3.5,1.0,1.0,20,11.764314681463482
1.0,0.25,3.5,1.0,1.0,25,14.952682783218437
1.0,0.25,3.5,1.0,1.0,30,18.049789729278125
1.0,0.25,3.5,1.0,1.0,35,21.238184208438096
1.0,0.25,3.5,1.0,1.0,40,24.337825484481826
1.0,0.25,3.5,1.0,1.0,45,27.509451513959196
1.0,0.25,3.5,1.0,1.0,50,30.65327384912723
1.0,0.25,3.5,1.0,1.0,55,33.76515947614792
1.0,0.25,3.5,1.0,1.0,60,36.98148691359129
1.0,0.25,3.5,1.0,1.0,65,40.05446503047835
1.0,0.25,3.5,1.0,1.0,70,43.27113663196892
1.0,0.25,3.5,1.0,1.0,75,46.382943687287685
1.0,0.25,3.5,1.0,1.0,80,49.52656532564234
1.0,0.25,3.5,1.0,1.0,85,52.69868824799223
1.0,0.25,3.5,1.0,1.0,90,55.79794411580392
1.0,0.25,3.5,1.0,1.0,95,58.986125598191556
1.0,0.25,3.5,1.0,1.0,100,62.083335907477455
1.0,0.5,6.0,1.0,1.0,0,1.115978866912388
1.0,0.5,6.0,1.0,1.0,5,0.8505551595145399
1.0,0.5,6.0,1.0,1.0,10,2.6530506252960424
1.0,0.5,6.0,1.0,1.0,15,4.588083382378974
1.0,0.5,6.0,1.0,1.0,20,6.563147521264213
1.0,0.5,6.0,1.0,1.0,25,8.501858261310261
1.0,0.5,6.0,1.0,1.0,30,10.310533659186982
1.0,0.5,6.0,1.0,1.0,35,11.992589871383341
1.0,0.5,6.0,1.0,1.0,40,13.801383602633807
1.0,0.5,6.0,1.0,1.0,45,15.738759190709368
1.0,0.5,6.0,1.0,1.0,50,17.71388522176275
1.0,0.5,6.0,1.0,1.0,55,19.652148436548305
1.0,0.5,6.0,1.0,1.0,60,21.46096905073864
1.0,0.5,6.0,1.0,1.0,65,23.143107128661534
1.0,0.5,6.0,1.0,1.0,70,24.951956417792363
1.0,0.5,6.0,1.0,1.0,75,26.889570480100577
1.0,0.5,6.0,1.0,1.0,80,28.86470131346167
1.0,0.5,6.0,1.0,1.0,85,30.80283607803815
1.0,0.5,6.0,1.0,1.0,90,32.611680558627086
1.0,0.5,6.0,1.0,1.0,95,34.293833721470776
1.0,0.5,6.0,1.0,1.0,100,36.10269376106727
1.0,0.75,8.5,1.0,1.0,0,1.119331900612695
1.0,0.75,8.5,1.0,1.0,5,0.18017971098194546
1.0,0.75,8.5,1.0,1.0,10,1.858790344701957
1.0,0.75,8.5,1.0,1.0,15,2.6889091687462923
1.0,0.75,8.5,1.0,1.0,20,4.293172899211323
1.0,0.75,8.5,1.0,1.0,25,5.477039656672206
1.0,0.75,8.5,1.0,1.0,30,6.673666932170775
1.0,0.75,8.5,1.0,1.0,35,8.329523659479467
1.0,0.75,8.5,1.0,1.0,40,9.154090507793866
1.0,0.75,8.5,1.0,1.0,45,10.84932424593281
1.0,0.75,8.5,1.0,1.0,50,11.864493012781796
1.0,0.75,8.5,1.0,1.0,55,13.217049138801949
1.0,0.75,8.5,1.0,1.0,60,14.734404283107786
1.0,0.75,8.5,1.0,1.0,65,15.631914918587988
1.0,0.75,8.5,1.0,1.0,70,17.371261159582428
1.0,0.75,8.5,1.0,1.0,75,18.2697245873405
1.0,0.75,8.5,1.0,1.0,80,19.785775513053768
1.0,0.75,8.5,1.0,1.0,85,21.138394737072304
1.0,0.75,8.5,1.0,1.0,90,22.15347524517742
1.0,0.75,8.5,1.0,1.0,95,23.849687478472827
1.0,0.75,8.5,1.0,1.0,100,24.67479676788986
1.0,1.0,11.0,1.0,1.0,0,1.1199229736732212
1.0,1.0,11.0,1.0,1.0,5,0.004952792529992155
1.0,1.0,11.0,1.0,1.0,10,0.8633769177757583
1.0,1.0,11.0,1.0,1.0,15,2.1267089193592743
1.0,1.0,11.0,1.0,1.0,20,2.679081195728029
1.0,1.0,11.0,1.0,1.0,25,4.266575040074163
1.0,1.0,11.0,1.0,1.0,30,4.672524893861585
1.0,1.0,11.0,1.0,1.0,35,6.318243391887107
1.0,1.0,11.0,1.0,1.0,40,6.72172457788765
1.0,1.0,11.0,1.0,1.0,45,8.318151495107738
1.0,1.0,11.0,1.0,1.0,50,8.865444960324295
1.0,1.0,11.0,1.0,1.0,55,10.127768057409964
1.0,1.0,11.0,1.0,1.0,60,10.986846361739124
1.0,1.0,11.0,1.0,1.0,65,11.853776320681165
1.0,1.0,11.0,1.0,1.0,70,13.15263309339316
1.0,1.0,11.0,1.0,1.0,75,13.706897818452378
1.0,1.0,11.0,1.0,1.0,80,15.25286899641041
1.0,1.0,11.0,1.0,1.0,85,15.657960897350575
1.0,1.0,11.0,1.0,1.0,90,17.347367947453968
1.0,1.0,11.0,1.0,1.0,95,17.752302577552662
1.0,1.0,11.0,1.0,1.0,100,19.29946417211082
1.0,1.25,13.5,1.0,1.0,0,1.1200365392638205
1.0,1.25,13.5,1.0,1.0,5,0.04145207349003786
1.0,1.25,13.5,1.0,1.0,10,0.22703661400947134
1.0,1.25,13.5,1.0,1.0,15,1.8394327074644168
1.0,1.25,13.5,1.0,1.0,20,2.2079773908592792
1.0,1.25,13.5,1.0,1.0,25,2.7039298414583937
1.0,1.25,13.5,1.0,1.0,30,4.236356420575973
1.0,1.25,13.5,1.0,1.0,35,4.436599410785565
1.0,1.25,13.5,1.0,1.0,40,5.4929301679927605
1.0,1.25,13.5,1.0,1.0,45,6.529961777082675
1.0,1.25,13.5,1.0,1.0,50,6.7315330285446855
1.0,1.25,13.5,1.0,1.0,55,8.315148375578817
1.0,1.25,13.5,1.0,1.0,60,8.800242918519636
1.0,1.25,13.5,1.0,1.0,65,9.17696396034271
1.0,1.25,13.5,1.0,1.0,70,10.807456650620331
1.0,1.25,13.5,1.0,1.0,75,11.043650249702216
1.0,1.25,13.5,1.0,1.0,80,11.86881514995856
1.0,1.25,13.5,1.0,1.0,85,13.110717575133778
1.0,1.25,13.5,1.0,1.0,90,13.29556010829312
1.0,1.25,13.5,1.0,1.0,95,14.735462453807767
1.0,1.25,13.5,1.0,1.0,100,15.369277502232446
1.0,1.5,16.0,1.0,1.0,0,1.120059212303448
1.0,1.5,16.0,1.0,1.0,5,0.050601944384476495
1.0,1.5,16.0,1.0,1.0,10,0.05060194438446406
1.0,1.5,16.0,1.0,1.0,15,0.8724899149352817
1.0,1.5,16.0,1.0,1.0,20,2.1487767946875675
1.0,1.5,16.0,1.0,1.0,25,2.250917424000876
1.0,1.5,16.0,1.0,1.0,30,2.7263361773232972
1.0,1.5,16.0,1.0,1.0,35,4.310269096945024
1.0,1.5,16.0,1.0,1.0,40,4.466445731183891
1.0,1.5,16.0,1.0,1.0,45,4.73718968209504
1.0,1.5,16.0,1.0,1.0,50,6.416482190607115
1.0,1.5,16.0,1.0,1.0,55,6.684396293810699
1.0,1.5,16.0,1.0,1.0,60,6.8417885723376415
1.0,1.5,16.0,1.0,1.0,65,8.43109283411006
1.0,1.5,16.0,1.0,1.0,70,8.899968871641718
1.0,1.5,16.0,1.0,1.0,75,9.002713364566503
1.0,1.5,16.0,1.0,1.0,80,10.289445919205404
1.0,1.5,16.0,1.0,1.0,85,11.107690960345744
1.0,1.5,16.0,1.0,1.0,90,11.19404978748443
1.0,1.5,16.0,1.0,1.0,95,12.013834025021035
1.0,1.5,16.0,1.0,1.0,100,13.299175294127116
1.0,1.75,18.5,1.0,1.0,0,1.1200638268827212
1.0,1.75,18.5,1.0,1.0,5,0.05256124263855623
1.0,1.75,18.5,1.0,1.0,10,0.009160490453535416
1.0,1.75,18.5,1.0,1.0,15,0.22958766224275112
1.0,1.75,18.5,1.0,1.0,20,1.83760553676804
1.0,1.75,18.5,1.0,1.0,25,2.184793137096591
1.0,1.75,18.5,1.0,1.0,30,2.225151016433242
1.0,1.75,18.5,1.0,1.0,35,2.7046021732361627
1.0,1.75,18.5,1.0,1.0,40,4.233781485363245
1.0,1.75,18.5,1.0,1.0,45,4.378580895099241
1.0,1.75,18.5,1.0,1.0,50,4.443260251344609
1.0,1.75,18.5,1.0,1.0,55,5.477013601493226
1.0,1.75,18.5,1.0,1.0,60,6.5231651071660055
1.0,1.75,18.5,1.0,1.0,65,6.5878104245829885
1.0,1.75,18.5,1.0,1.0,70,6.734181093436463
1.0,1.75,18.5,1.0,1.0,75,8.314507494140008
1.0,1.75,18.5,1.0,1.0,80,8.783164179487178
1.0,1.75,18.5,1.0,1.0,85,8.823578855114194
1.0,1.75,18.5,1.0,1.0,90,9.176718631443903
1.0,1.75,18.5,1.0,1.0,95,10.805538341072983
1.0,1.75,18.5,1.0,1.0,100,11.000669006785028
1.0,2.0,21.0,1.0,1.0,0,1.1200647755604245
1.0,2.0,21.0,1.0,1.0,5,0.05297467409276211
1.0,2.0,21.0,1.0,1.0,10,0.00020776408918428987
1.0,2.0,21.0,1.0,1.0,15,0.05297254046895019
1.0,2.0,21.0,1.0,1.0,20,0.8643839139271438
1.0,2.0,21.0,1.0,1.0,25,2.103045116431715
1.0,2.0,21.0,1.0,1.0,30,2.181245336502364
1.0,2.0,21.0,1.0,1.0,35,2.2079311962994987
1.0,2.0,21.0,1.0,1.0,40,2.682389910066731
1.0,2.0,21.0,1.0,1.0,45,4.2537441254821005
1.0,2.0,21.0,1.0,1.0,50,4.397109555977785
1.0,2.0,21.0,1.0,1.0,55,4.4164796761524165
1.0,2.0,21.0,1.0,1.0,60,4.679415514549608
1.0,2.0,21.0,1.0,1.0,65,6.3115853948171114
1.0,2.0,21.0,1.0,1.0,70,6.571195414361786
1.0,2.0,21.0,1.0,1.0,75,6.590491028106412
1.0,2.0,21.0,1.0,1.0,80,6.734772554818399
1.0,2.0,21.0,1.0,1.0,85,8.314968802924065
1.0,2.0,21.0,1.0,1.0,90,8.783025671418587
1.0,2.0,21.0,1.0,1.0,95,8.809947150971556
1.0,2.0,21.0,1.0,1.0,100,8.889790601889452
1.0,2.25,23.5,1.0,1.0,0,1.1200649716257076
1.0,2.25,23.5,1.0,1.0,5,0.05306127878776122
1.0,2.25,23.5,1.0,1.0,10,0.001963742395266654
1.0,2.25,23.5,1.0,1.0,15,0.011539967975092784
1.0,2.25,23.5,1.0,1.0,20,0.22919748756527294
1.0,2.25,23.5,1.0,1.0,25,1.8384871933244185
1.0,2.25,23.5,1.0,1.0,30,2.1837138756313523
1.0,2.25,23.5,1.0,1.0,35,2.201856876943025
1.0,2.25,23.5,1.0,1.0,40,2.225920193635351
1.0,2.25,23.5,1.0,1.0,45,2.704631515914485
1.0,2.25,23.5,1.0,1.0,50,4.23366868396067
1.0,2.25,23.5,1.0,1.0,55,4.375929118067465
1.0,2.25,23.5,1.0,1.0,60,4.385289147340231
1.0,2.25,23.5,1.0,1.0,65,4.44364268372336
1.0,2.25,23.5,1.0,1.0,70,5.49293113112653
1.0,2.25,23.5,1.0,1.0,75,6.52294710408527
1.0,2.25,23.5,1.0,1.0,80,6.581045268898515
1.0,2.25,23.5,1.0,1.0,85,6.59046137171248
1.0,2.25,23.5,1.0,1.0,90,6.7342972657041615
1.0,2.25,23.5,1.0,1.0,95,8.314479545513958
1.0,2.25,23.5,1.0,1.0,100,8.782401925508578
1.0,2.5,26.0,1.0,1.0,0,1.1200650122596134
1.0,2.5,26.0,1.0,1.0,5,0.053079353561778904
1.0,2.5,26.0,1.0,1.0,10,0.0023778100385091205
1.0,2.5,26.0,1.0,1.0,15,0.002377810038507858
1.0,2.5,26.0,1.0,1.0,20,0.05307935356179135
1.0,2.5,26.0,1.0,1.0,25,0.872533559439032
1.0,2.5,26.0,1.0,1.0,30,2.1476989273781113
1.0,2.5,26.0,1.0,1.0,35,2.2263853684863126
1.0,2.5,26.0,1.0,1.0,40,2.2311001461514954
1.0,2.5,26.0,1.0,1.0,45,2.254757461675652
1.0,2.5,26.0,1.0,1.0,50,2.726484042050571
1.0,2.5,26.0,1.0,1.0,55,4.3096952265879
1.0,2.5,26.0,1.0,1.0,60,4.453224125129545
1.0,2.5,26.0,1.0,1.0,65,4.460610496856883
1.0,2.5,26.0,1.0,1.0,70,4.473578052905813
1.0,2.5,26.0,1.0,1.0,75,4.737495765505882
1.0,2.5,26.0,1.0,1.0,80,6.416185547037068
1.0,2.5,26.0,1.0,1.0,85,6.677275035173889
1.0,2.5,26.0,1.0,1.0,90,6.690228671038087
1.0,2.5,26.0,1.0,1.0,95,6.697619198430761
1.0,2.5,26.0,1.0,1.0,100,6.8423746783969
1.0,2.75,28.5,1.0,1.0,0,1.120065020693123
1.0,2.75,28.5,1.0,1.0,5,0.05308311867338059
1.0,2.75,28.5,1.0,1.0,10,0.0024645611344107097
1.0,2.75,28.5,1.0,1.0,15,0.00041453366215963504
1.0,2.75,28.5,1.0,1.0,20,0.011642323482235305
1.0,2.75,28.5,1.0,1.0,25,0.22968149903231286
1.0,2.75,28.5,1.0,1.0,30,1.8375645835355237
1.0,2.75,28.5,1.0,1.0,35,2.183705172688485
1.0,2.75,28.5,1.0,1.0,40,2.2008079468090163
1.0,2.75,28.5,1.0,1.0,45,2.2026203852960164
1.0,2.75,28.5,1.0,1.0,50,2.225953729052515
1.0,2.75,28.5,1.0,1.0,55,2.7046327873373377
1.0,2.75,28.5,1.0,1.0,60,4.233663791294005
1.0,2.75,28.5,1.0,1.0,65,4.375812843733504
1.0,2.75,28.5,1.0,1.0,70,4.382644741887134
1.0,2.75,28.5,1.0,1.0,75,4.385597046557312
1.0,2.75,28.5,1.0,1.0,80,4.443572380116964
1.0,2.75,28.5,1.0,1.0,85,5.477013539526635
1.0,2.75,28.5,1.0,1.0,90,6.522856680140875
1.0,2.75,28.5,1.0,1.0,95,6.580757133660311
1.0,2.75,28.5,1.0,1.0,100,6.583703624587837
1.0,3.0,31.0,1.0,1.0,0,1.1200650224448223
1.0,3.0,31.0,1.0,1.0,5,0.05308390220157913
1.0,3.0,31.0,1.0,1.0,10,0.0024826675116478474
1.0,3.0,31.0,1.0,1.0,15,8.929835593835581e-6
1.0,3.0,31.0,1.0,1.0,20,0.002481579492078727
1.0,3.0,31.0,1.0,1.0,25,0.053081653316379485
1.0,3.0,31.0,1.0,1.0,30,0.8643858365466197
1.0,3.0,31.0,1.0,1.0,35,2.1029990588940737
1.0,3.0,31.0,1.0,1.0,40,2.180172192488917
1.0,3.0,31.0,1.0,1.0,45,2.183814961560176
1.0,3.0,31.0,1.0,1.0,50,2.1850012717824066
1.0,3.0,31.0,1.0,1.0,55,2.2080962271381357
1.0,3.0,31.0,1.0,1.0,60,2.682396236240644
1.0,3.0,31.0,1.0,1.0,65,4.25371934331429
1.0,3.0,31.0,1.0,1.0,70,4.396527261404034
1.0,3.0,31.0,1.0,1.0,75,4.403327681764727
1.0,3.0,31.0,1.0,1.0,80,4.404184615988205
1.0,3.0,31.0,1.0,1.0,85,4.416791680812156
1.0,3.0,31.0,1.0,1.0,90,4.679428755545888
1.0,3.0,31.0,1.0,1.0,95,6.311572632946513
1.0,3.0,31.0,1.0,1.0,100,6.570885419819484
1.0,3.25,33.5,1.0,1.0,0,1.1200650228088027
1.0,3.25,33.5,1.0,1.0,5,0.053084065171986536
1.0,3.25,33.5,1.0,1.0,10,0.002486439305865216
1.0,3.25,33.5,1.0,1.0,15,8.677011858633202e-5
1.0,3.25,33.5,1.0,1.0,20,0.0005190948574665013
1.0,3.25,33.5,1.0,1.0,25,0.01164934274627575
1.0,3.25,33.5,1.0,1.0,30,0.2292015361506167
1.0,3.25,33.5,1.0,1.0,35,1.838485407922928
1.0,3.25,33.5,1.0,1.0,40,2.1836665645279614
1.0,3.25,33.5,1.0,1.0,45,2.2007647893447184
1.0,3.25,33.5,1.0,1.0,50,2.201573523651667
1.0,3.25,33.5,1.0,1.0,55,2.2026536635142726
1.0,3.25,33.5,1.0,1.0,60,2.22595518167844
1.0,3.25,33.5,1.0,1.0,65,2.704632842320521
1.0,3.25,33.5,1.0,1.0,70,4.23366357965013
1.0,3.25,33.5,1.0,1.0,75,4.375807799454551
1.0,3.25,33.5,1.0,1.0,80,4.382528840396926
1.0,3.25,33.5,1.0,1.0,85,4.382943155529056
1.0,3.25,33.5,1.0,1.0,90,4.385600060402924
1.0,3.25,33.5,1.0,1.0,95,4.443656193997224
1.0,3.25,33.5,1.0,1.0,100,5.492931133050569
1.0,3.5,36.0,1.0,1.0,0,1.1200650228844518
1.0,3.5,36.0,1.0,1.0,5,0.05308409906006822
1.0,3.5,36.0,1.0,1.0,10,0.002487224234873408
1.0,3.5,36.0,1.0,1.0,15,0.00010488983732385258
1.0,3.5,36.0,1.0,1.0,20,0.00010488983732747131
1.0,3.5,36.0,1.0,1.0,25,0.0024872242348961417
1.0,3.5,36.0,1.0,1.0,30,0.053084099060085634
1.0,3.5,36.0,1.0,1.0,35,0.8725336414106534
1.0,3.5,36.0,1.0,1.0,40,2.1476968908259186
1.0,3.5,36.0,1.0,1.0,45,2.226337399861798
1.0,3.5,36.0,1.0,1.0,50,2.2300013393226434
1.0,3.5,36.0,1.0,1.0,55,2.2302086235076923
1.0,3.5,36.0,1.0,1.0,60,2.231268442749244
1.0,3.5,36.0,1.0,1.0,65,2.2547647876826677
1.0,3.5,36.0,1.0,1.0,70,2.7264843200032347
1.0,3.5,36.0,1.0,1.0,75,4.309694144861426
1.0,3.5,36.0,1.0,1.0,80,4.45319854881128
1.0,3.5,36.0,1.0,1.0,85,4.460021789467684
1.0,3.5,36.0,1.0,1.0,90,4.460347599329131
1.0,3.5,36.0,1.0,1.0,95,4.460924911222826
1.0,3.5,36.0,1.0,1.0,100,4.4735917537359935
1.0,3.75,38.5,1.0,1.0,0,1.1200650229001747
1.0,3.75,38.5,1.0,1.0,5,0.053084106105776706
1.0,3.75,38.5,1.0,1.0,10,0.002487387497698074
1.0,3.75,38.5,1.0,1.0,15,0.00010866477603380924
1.0,3.75,38.5,1.0,1.0,20,1.811073139668749e-5
1.0,3.75,38.5,1.0,1.0,25,0.0005239516646649193
1.0,3.75,38.5,1.0,1.0,30,0.011647079811435822
1.0,3.75,38.5,1.0,1.0,35,0.22968167443048187
1.0,3.75,38.5,1.0,1.0,40,1.8375645068322206
1.0,3.75,38.5,1.0,1.0,45,2.183703116436134
1.0,3.75,38.5,1.0,1.0,50,2.2007604521504693
1.0,3.75,38.5,1.0,1.0,55,2.2015281105283053
1.0,3.75,38.5,1.0,1.0,60,2.201606899628438
1.0,3.75,38.5,1.0,1.0,65,2.2026551048785024
1.0,3.75,38.5,1.0,1.0,70,2.225955244492487
1.0,3.75,38.5,1.0,1.0,75,2.704632844697048
1.0,3.75,38.5,1.0,1.0,80,4.233663570501567
1.0,3.75,38.5,1.0,1.0,85,4.37580758124111
1.0,3.75,38.5,1.0,1.0,90,4.382523812857224
1.0,3.75,38.5,1.0,1.0,95,4.382826784758305
1.0,3.75,38.5,1.0,1.0,100,4.38295556052895
1.0,4.0,41.0,1.0,1.0,0,1.1200650229034457
1.0,4.0,41.0,1.0,1.0,5,0.053084107570540974
1.0,4.0,41.0,1.0,1.0,10,0.0024874214466962252
1.0,4.0,41.0,1.0,1.0,15,0.00010945038397636811
1.0,4.0,41.0,1.0,1.0,20,3.85366805207077e-7
1.0,4.0,41.0,1.0,1.0,25,0.0001095200660965244
1.0,4.0,41.0,1.0,1.0,30,0.0024863372400593738
1.0,4.0,41.0,1.0,1.0,35,0.05308185844889749
1.0,4.0,41.0,1.0,1.0,40,0.8643858401430305
1.0,4.0,41.0,1.0,1.0,45,2.102998972616297
1.0,4.0,41.0,1.0,1.0,50,2.1801701654162176
1.0,4.0,41.0,1.0,1.0,55,2.183767892574069
1.0,4.0,41.0,1.0,1.0,60,2.1839271538811844
1.0,4.0,41.0,1.0,1.0,65,2.183979145534352
1.0,4.0,41.0,1.0,1.0,70,2.1850084342098635
1.0,4.0,41.0,1.0,1.0,75,2.2080965369708005
1.0,4.0,41.0,1.0,1.0,80,2.682396248075002
1.0,4.0,41.0,1.0,1.0,85,4.2537192969199085
1.0,4.0,41.0,1.0,1.0,90,4.396526164077279
1.0,4.0,41.0,1.0,1.0,95,4.4033022373618955
1.0,4.0,41.0,1.0,1.0,100,4.403601857780761
1.0,4.25,43.5,1.0,1.0,0,1.1200650229041214
1.0,4.25,43.5,1.0,1.0,5,0.0530841078750511
1.0,4.25,43.5,1.0,1.0,10,0.0024874285050872982
1.0,4.25,43.5,1.0,1.0,15,0.00010961379024709798
1.0,4.25,43.5,1.0,1.0,20,3.776745961393315e-6
1.0,4.25,43.5,1.0,1.0,25,2.2686509700604737e-5
1.0,4.25,43.5,1.0,1.0,30,0.0005238528199367836
1.0,4.25,43.5,1.0,1.0,35,0.011649548396130367
1.0,4.25,43.5,1.0,1.0,40,0.22920154371295567
1.0,4.25,43.5,1.0,1.0,45,1.8384854045860568
1.0,4.25,43.5,1.0,1.0,50,2.1836664758970596
1.0,4.25,43.5,1.0,1.0,55,2.2007627251008426
1.0,4.25,43.5,1.0,1.0,60,2.201526020652198
1.0,4.25,43.5,1.0,1.0,65,2.2015613804686414
1.0,4.25,43.5,1.0,1.0,70,2.2016083453151722
1.0,4.25,43.5,1.0,1.0,75,2.2026551672041284
1.0,4.25,43.5,1.0,1.0,80,2.2259552472072515
1.0,4.25,43.5,1.0,1.0,85,2.7046328447996526
1.0,4.25,43.5,1.0,1.0,90,4.233663570106222
1.0,4.25,43.5,1.0,1.0,95,4.375807571808462
1.0,4.25,43.5,1.0,1.0,100,4.382523595374725
1.0,4.5,46.0,1.0,1.0,0,1.1200650229042652
1.0,4.5,46.0,1.0,1.0,5,0.0530841079383424
1.0,4.5,46.0,1.0,1.0,10,0.002487429972494367
1.0,4.5,46.0,1.0,1.0,15,0.00010964776928149413
1.0,4.5,46.0,1.0,1.0,20,4.561743215821455e-6
1.0,4.5,46.0,1.0,1.0,25,4.5617432460691165e-6
1.0,4.5,46.0,1.0,1.0,30,0.00010964776929522476
1.0,4.5,46.0,1.0,1.0,35,0.0024874299725343853
1.0,4.5,46.0,1.0,1.0,40,0.053084107938429374
1.0,4.5,46.0,1.0,1.0,45,0.8725336415638028
1.0,4.5,46.0,1.0,1.0,50,2.1476968870194386
1.0,4.5,46.0,1.0,1.0,55,2.2263373099840065
1.0,4.5,46.0,1.0,1.0,60,2.229999262399885
1.0,4.5,46.0,1.0,1.0,65,2.2301606157974225
1.0,4.5,46.0,1.0,1.0,70,2.2301695965591466
1.0,4.5,46.0,1.0,1.0,75,2.2302159164988695
1.0,4.5,46.0,1.0,1.0,80,2.2312687588191435
1.0,4.5,46.0,1.0,1.0,85,2.254764801384297
1.0,4.5,46.0,1.0,1.0,90,2.726484320522458
1.0,4.5,46.0,1.0,1.0,95,4.3096941428398265
1.0,4.5,46.0,1.0,1.0,100,4.453198500928571
1.0,4.75,48.5,1.0,1.0,0,1.1200650229042934
1.0,4.75,48.5,1.0,1.0,5,0.05308410795151768
1.0,4.75,48.5,1.0,1.0,10,0.002487430277568645
1.0,4.75,48.5,1.0,1.0,15,0.00010965483396547656
1.0,4.75,48.5,1.0,1.0,20,4.725030608981614e-6
1.0,4.75,48.5,1.0,1.0,25,7.859776490226605e-7
1.0,4.75,48.5,1.0,1.0,30,2.2868413975310634e-5
1.0,4.75,48.5,1.0,1.0,35,0.0005241574252491554
1.0,4.75,48.5,1.0,1.0,40,0.01164708871034467
1.0,4.75,48.5,1.0,1.0,45,0.22968167475809814
1.0,4.75,48.5,1.0,1.0,50,1.83756450668897
1.0,4.75,48.5,1.0,1.0,55,2.183703112592741
1.0,4.75,48.5,1.0,1.0,60,2.20076036317354
1.0,4.75,48.5,1.0,1.0,65,2.2015260459212707
1.0,4.75,48.5,1.0,1.0,70,2.201559396260125
1.0,4.75,48.5,1.0,1.0,75,2.2015628214729
1.0,4.75,48.5,1.0,1.0,80,2.2016084078285427
1.0,4.75,48.5,1.0,1.0,85,2.2026551698977057
1.0,4.75,48.5,1.0,1.0,90,2.2259552473245483
1.0,4.75,48.5,1.0,1.0,95,2.704632844804135
1.0,4.75,48.5,1.0,1.0,100,4.233663570089144
1.0,5.0,51.0,1.0,1.0,0,1.1200650229042965
1.0,5.0,51.0,1.0,1.0,5,0.05308410795425835
1.0,5.0,51.0,1.0,1.0,10,0.0024874303409634225
1.0,5.0,51.0,1.0,1.0,15,0.00010965630268608378
1.0,5.0,51.0,1.0,1.0,20,4.758985087554908e-6
1.0,5.0,51.0,1.0,1.0,25,1.664709750543009e-8
1.0,5.0,51.0,1.0,1.0,30,4.75569588641576e-6
1.0,5.0,51.0,1.0,1.0,35,0.00010972583368805405
1.0,5.0,51.0,1.0,1.0,40,0.0024863461417762214
1.0,5.0,51.0,1.0,1.0,45,0.05308185883221068
1.0,5.0,51.0,1.0,1.0,50,0.8643858401497848
1.0,5.0,51.0,1.0,1.0,55,2.1029989724551155
1.0,5.0,51.0,1.0,1.0,60,2.1801701616275224
1.0,5.0,51.0,1.0,1.0,65,2.183767804392417
1.0,5.0,51.0,1.0,1.0,70,2.1839251249205924
1.0,5.0,51.0,1.0,1.0,75,2.1839320746016493
1.0,5.0,51.0,1.0,1.0,80,2.1839343143968395
1.0,5.0,51.0,1.0,1.0,85,2.183979453759654
1.0,5.0,51.0,1.0,1.0,90,2.185008447604931
1.0,5.0,51.0,1.0,1.0,95,2.2080965375494594
1.0,5.0,51.0,1.0,1.0,100,2.6823962480972097
5.0,0.0,5.0,1.0,1.0,0,1.161832343941285
5.0,0.0,5.0,1.0,1.0,5,19.996905927823725
5.0,0.0,5.0,1.0,1.0,10,36.82039491438281
5.0,0.0,5.0,1.0,1.0,15,56.59027013588263
5.0,0.0,5.0,1.0,1.0,20,73.4279745843226
5.0,0.0,5.0,1.0,1.0,25,93.19481221445596
5.0,0.0,5.0,1.0,1.0,30,110.0355639951463
5.0,0.0,5.0,1.0,1.0,35,129.80107586454082
5.0,0.0,5.0,1.0,1.0,40,146.64315585179045
5.0,0.0,5.0,1.0,1.0,45,166.40792496081937
5.0,0.0,5.0,1.0,1.0,50,183.2507486884691
5.0,0.0,5.0,1.0,1.0,55,203.01504280769416
5.0,0.0,5.0,1.0,1.0,60,219.85834201564307
5.0,0.0,5.0,1.0,1.0,65,239.62230623405162
